java_class_path,release,LOC,LOC_Touched,NR,Nfix,Nauth,LOC_Added,Max_LOC_Added,Avg_LOC_Added,Churn,Max_Churn,Avg_Churn,Change_Set_Size,Max_Change_Set,Avg_Change_Set,Age,Weighted_Age,EXP,SEXP,Previous_Release_Code_Smells,isBuggy
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/QueryImpl.java,2.0.0-M3,1960,35934,60,0,9,18034,2249,300.57,35934,4438,598.90,15095,5134,251.58,1189,42725526,84,43,713,true
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/QueryLanguages.java,2.0.0-M3,65,320,16,0,5,161,65,10.06,320,124,20.00,10118,5134,632.38,1189,380480,51,23,11,false
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/QueryOperations.java,2.0.0-M3,47,228,8,0,3,114,48,14.25,228,93,28.50,9544,5134,1193.00,1189,271092,39,16,6,false
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/QueryStatistics.java,2.0.0-M3,214,899,6,0,2,619,237,103.17,899,474,149.83,1817,1544,302.83,394,354206,147,67,0,false
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ROPStoreManager.java,2.0.0-M3,72,354,8,0,4,177,80,22.13,354,154,44.25,9886,5134,1235.75,1189,420906,36,15,27,false
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/RestoreState.java,2.0.0-M3,39,188,7,0,3,94,40,13.43,188,77,26.86,9494,5134,1356.29,1189,223532,43,18,6,false
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ResultPacker.java,2.0.0-M3,355,1470,14,0,5,749,353,53.50,1470,683,105.00,10038,5134,717.00,1189,1747830,80,40,105,false
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ResultShape.java,2.0.0-M3,359,746,2,0,1,568,521,284.00,746,521,373.00,44,26,22.00,68,50728,203,105,0,false
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ResultShapePacker.java,2.0.0-M3,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/SaveFieldManager.java,2.0.0-M3,217,948,11,0,4,474,208,43.09,948,398,86.18,9401,5134,854.64,1189,1127172,61,29,65,false
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/SavepointFieldManager.java,2.0.0-M3,218,934,9,0,4,467,214,51.89,934,415,103.78,9537,5134,1059.67,1189,1110526,50,23,44,false
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/SavepointManager.java,2.0.0-M3,36,170,7,0,3,85,36,12.14,170,69,24.29,9494,5134,1356.29,1189,202130,43,18,2,false
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/Seq.java,2.0.0-M3,65,316,6,0,3,158,70,26.33,316,136,52.67,9272,5134,1545.33,1189,375724,45,18,12,false
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/SingleFieldManager.java,2.0.0-M3,807,3650,33,2,11,1839,838,55.73,3650,1638,110.61,9673,5134,293.12,1189,4339850,50,24,283,true
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StateManagerImpl.java,2.0.0-M3,2984,33252,102,2,13,16693,3291,163.66,33252,6582,326.00,13678,5134,134.10,1189,39536628,64,32,1028,false
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StoreContext.java,2.0.0-M3,446,2062,17,0,5,1069,437,62.88,2062,867,121.29,9867,5134,580.41,1189,2451718,90,45,82,false
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StoreManager.java,2.0.0-M3,391,1958,15,0,5,979,427,65.27,1958,843,130.53,9884,5134,658.93,1189,2328062,46,22,53,false
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StoreQuery.java,2.0.0-M3,302,4051,18,0,6,2038,339,113.22,4051,678,225.06,13686,5134,760.33,1189,4816639,84,36,74,false
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/TCleanState.java,2.0.0-M3,54,268,7,0,4,134,61,19.14,268,116,38.29,9298,5134,1328.29,1189,318652,43,18,11,false
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/TDirtyState.java,2.0.0-M3,62,314,7,0,4,157,72,22.43,314,139,44.86,9298,5134,1328.29,1189,373346,43,18,17,false
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/TLoadedState.java,2.0.0-M3,37,180,7,0,4,90,38,12.86,180,71,25.71,9298,5134,1328.29,1189,214020,43,18,4,false
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/TimeSeededSeq.java,2.0.0-M3,56,280,6,0,3,140,64,23.33,280,123,46.67,9272,5134,1545.33,1189,332920,45,18,4,false
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/TransferFieldManager.java,2.0.0-M3,114,566,6,0,3,283,136,47.17,566,267,94.33,9272,5134,1545.33,1189,672974,45,18,27,false
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/TransientState.java,2.0.0-M3,37,174,7,0,4,87,37,12.43,174,69,24.86,9298,5134,1328.29,1189,206886,43,18,3,false
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/UUIDHexSeq.java,2.0.0-M3,55,274,7,0,3,137,63,19.57,274,121,39.14,9288,5134,1326.86,1189,325786,50,19,3,false
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/UUIDStringSeq.java,2.0.0-M3,55,274,7,0,3,137,63,19.57,274,121,39.14,9288,5134,1326.86,1189,325786,50,19,3,false
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/UUIDType4HexSeq.java,2.0.0-M3,55,137,4,0,2,69,66,17.25,137,66,34.25,5357,5134,1339.25,475,65075,107,39,3,false
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/UUIDType4StringSeq.java,2.0.0-M3,56,140,5,0,2,71,66,14.20,140,66,28.00,5532,5134,1106.40,475,66500,117,42,3,false
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/VersionAttachStrategy.java,2.0.0-M3,355,1593,29,0,8,815,333,28.10,1593,643,54.93,10184,5134,351.17,1189,1894077,77,42,148,true
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/VersionLockManager.java,2.0.0-M3,135,630,11,0,6,320,140,29.09,630,272,57.27,9816,5134,892.36,1189,749070,46,22,38,false
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Abs.java,2.0.0-M3,63,292,7,0,4,146,68,20.86,292,128,41.71,9297,5134,1328.14,1189,347188,41,17,25,false
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/AbstractExpressionBuilder.java,2.0.0-M3,496,2227,24,0,8,1162,484,48.42,2227,931,92.79,10361,5134,431.71,1189,2647903,70,30,146,true
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/AbstractExpressionVisitor.java,2.0.0-M3,36,104,4,0,3,52,24,13.00,104,42,26.00,6628,5134,1657.00,1150,119600,75,34,5,false
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Add.java,2.0.0-M3,37,176,6,0,3,88,38,14.67,176,72,29.33,9272,5134,1545.33,1189,209264,45,18,11,false
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Aggregate.java,2.0.0-M3,83,404,8,0,4,202,91,25.25,404,175,50.50,9389,5134,1173.63,1189,480356,38,17,30,false
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/AggregateListener.java,2.0.0-M3,65,316,7,0,3,158,69,22.57,316,134,45.14,9292,5134,1327.43,1189,375724,40,16,7,false
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/AggregateVal.java,2.0.0-M3,78,394,8,0,4,197,88,24.63,394,170,49.25,9389,5134,1173.63,1189,468466,38,17,26,false
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/All.java,2.0.0-M3,51,242,6,0,3,121,56,20.17,242,105,40.33,9272,5134,1545.33,1189,287738,45,18,10,false
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/AndExpression.java,2.0.0-M3,60,282,7,0,4,141,61,20.14,282,118,40.29,9362,5134,1337.43,1189,335298,41,17,16,false
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Any.java,2.0.0-M3,51,238,6,0,3,119,55,19.83,238,103,39.67,9272,5134,1545.33,1189,282982,45,18,10,false
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Args.java,2.0.0-M3,77,394,8,0,5,200,84,25.00,394,161,49.25,9374,5134,1171.75,1189,468466,61,28,21,false
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Arguments.java,2.0.0-M3,31,142,6,0,3,71,30,11.83,142,56,23.67,9272,5134,1545.33,1189,168838,45,18,1,false
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Avg.java,2.0.0-M3,57,268,6,0,3,134,62,22.33,268,118,44.67,9272,5134,1545.33,1189,318652,45,18,15,false
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/BindKeyVariableExpression.java,2.0.0-M3,42,202,6,0,3,101,44,16.83,202,84,33.67,9272,5134,1545.33,1189,240178,45,18,6,false
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/BindValueVariableExpression.java,2.0.0-M3,42,202,6,0,3,101,44,16.83,202,84,33.67,9272,5134,1545.33,1189,240178,45,18,6,false
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/BindVariableAndExpression.java,2.0.0-M3,71,328,6,0,3,164,76,27.33,328,145,54.67,9272,5134,1545.33,1189,389992,45,18,25,false
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/BindVariableExpression.java,2.0.0-M3,81,374,7,0,4,187,83,26.71,374,162,53.43,9362,5134,1337.43,1189,444686,41,17,33,false
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/BoundVariable.java,2.0.0-M3,74,370,7,0,4,185,86,26.43,370,168,52.86,9362,5134,1337.43,1189,439930,41,17,13,false
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/CandidatePath.java,2.0.0-M3,182,824,17,0,8,432,170,25.41,824,328,48.47,10089,5134,593.47,1189,979736,58,25,55,true
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Cast.java,2.0.0-M3,65,334,7,0,4,167,75,23.86,334,145,47.71,9362,5134,1337.43,1189,397126,41,17,27,false
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Coalesce.java,2.0.0-M3,85,96,1,0,1,96,96,96.00,96,96,96.00,7,7,7.00,300,28800,57,19,0,false
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/CollectionParam.java,2.0.0-M3,58,79,2,0,2,74,69,37.00,79,69,39.50,69,61,34.50,256,20224,103,46,0,false
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/CompareExpression.java,2.0.0-M3,75,332,7,0,4,166,75,23.71,332,143,47.43,9362,5134,1337.43,1189,394748,41,17,32,false
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Concat.java,2.0.0-M3,61,316,8,0,4,158,71,19.75,316,135,39.50,9412,5134,1176.50,1189,375724,37,15,17,false
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Constant.java,2.0.0-M3,30,150,7,0,4,75,31,10.71,150,58,21.43,9298,5134,1328.29,1189,178350,42,18,2,false
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/ContainsExpression.java,2.0.0-M3,75,340,8,0,4,170,74,21.25,340,143,42.50,9363,5134,1170.38,1189,404260,44,19,30,false
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/ContainsKeyExpression.java,2.0.0-M3,41,198,6,0,3,99,43,16.50,198,82,33.00,9272,5134,1545.33,1189,235422,45,18,4,false
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/ContainsValueExpression.java,2.0.0-M3,41,198,6,0,3,99,43,16.50,198,82,33.00,9272,5134,1545.33,1189,235422,45,18,4,false
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Context.java,2.0.0-M3,211,1227,10,0,3,964,238,96.40,1227,476,122.70,158,54,15.80,109,133743,105,40,0,true
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Count.java,2.0.0-M3,46,220,6,0,3,110,49,18.33,220,94,36.67,9272,5134,1545.33,1189,261580,45,18,9,false
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/CurrentDate.java,2.0.0-M3,38,218,7,0,4,109,49,15.57,218,94,31.14,9362,5134,1337.43,1189,259202,41,17,2,true
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Distinct.java,2.0.0-M3,61,348,9,0,4,174,78,19.33,348,149,38.67,9413,5134,1045.89,1189,413772,35,15,21,false
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Divide.java,2.0.0-M3,37,180,6,0,3,90,39,15.00,180,74,30.00,9272,5134,1545.33,1189,214020,45,18,10,false
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/EndsWithExpression.java,2.0.0-M3,38,176,6,0,3,88,38,14.67,176,72,29.33,9272,5134,1545.33,1189,209264,45,18,8,false
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/EqualExpression.java,2.0.0-M3,37,178,6,0,3,89,39,14.83,178,73,29.67,9272,5134,1545.33,1189,211642,45,18,6,false
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Exp.java,2.0.0-M3,74,346,8,0,4,173,78,21.63,346,148,43.25,9838,5134,1229.75,1189,411394,38,16,25,false
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Expression.java,2.0.0-M3,33,148,8,0,4,74,26,9.25,148,49,18.50,9389,5134,1173.63,1189,175972,51,24,1,false
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/ExpressionFactory.java,2.0.0-M3,413,1775,18,0,5,930,404,51.67,1775,802,98.61,9750,5134,541.67,1189,2110475,70,30,84,true
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/ExpressionParser.java,2.0.0-M3,56,268,6,0,3,134,61,22.33,268,118,44.67,9272,5134,1545.33,1189,318652,45,18,6,false
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/ExpressionVisitor.java,2.0.0-M3,43,118,4,0,3,59,31,14.75,118,49,29.50,6628,5134,1657.00,1150,135700,75,34,4,false
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Extension.java,2.0.0-M3,82,402,7,0,4,201,90,28.71,402,176,57.43,9362,5134,1337.43,1189,477978,41,17,28,false
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/FilterListener.java,2.0.0-M3,81,406,7,0,3,203,89,29.00,406,171,58.00,9292,5134,1327.43,1189,482734,40,16,6,false
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/GeneralCase.java,2.0.0-M3,81,94,1,0,1,94,94,94.00,94,94,94.00,7,7,7.00,300,28200,57,19,0,false
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/GetMapValue.java,2.0.0-M3,51,140,3,0,2,70,57,23.33,140,60,46.67,6403,5134,2134.33,1147,160580,80,33,10,false
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/GetObjectId.java,2.0.0-M3,49,260,7,0,4,130,56,18.57,260,108,37.14,9362,5134,1337.43,1189,309140,41,17,9,false
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/GreaterThanEqualExpression.java,2.0.0-M3,38,182,6,0,3,91,40,15.17,182,75,30.33,9272,5134,1545.33,1189,216398,45,18,9,false
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/GreaterThanExpression.java,2.0.0-M3,38,182,6,0,3,91,40,15.17,182,75,30.33,9272,5134,1545.33,1189,216398,45,18,9,false
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/InMemoryExpressionFactory.java,2.0.0-M3,669,2987,19,0,6,1529,725,80.47,2987,1413,157.21,10003,5134,526.47,1189,3551543,61,25,355,true
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Index.java,2.0.0-M3,41,47,1,0,1,47,47,47.00,47,47,47.00,19,19,19.00,276,12972,62,20,0,false
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/IndexOf.java,2.0.0-M3,63,312,7,0,4,156,69,22.29,312,133,44.57,9362,5134,1337.43,1189,370968,41,17,16,false
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/InstanceofExpression.java,2.0.0-M3,61,276,7,0,4,138,60,19.71,276,116,39.43,9362,5134,1337.43,1189,328164,41,17,21,false
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/IsEmptyExpression.java,2.0.0-M3,67,304,7,0,4,152,67,21.71,304,130,43.43,9362,5134,1337.43,1189,361456,41,17,33,false
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/LessThanEqualExpression.java,2.0.0-M3,38,182,6,0,3,91,40,15.17,182,75,30.33,9272,5134,1545.33,1189,216398,45,18,9,false
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/LessThanExpression.java,2.0.0-M3,38,182,6,0,3,91,40,15.17,182,75,30.33,9272,5134,1545.33,1189,216398,45,18,9,false
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Lit.java,2.0.0-M3,61,330,7,0,4,165,77,23.57,330,149,47.14,9362,5134,1337.43,1189,392370,41,17,10,false
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Literal.java,2.0.0-M3,51,226,12,0,6,117,48,9.75,226,92,18.83,9387,5134,782.25,1189,268714,57,23,8,true
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/MatchesExpression.java,2.0.0-M3,70,322,8,0,3,161,73,20.13,322,137,40.25,9326,5134,1165.75,1189,382858,40,17,23,false
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/MathVal.java,2.0.0-M3,62,314,7,0,4,157,69,22.43,314,134,44.86,9362,5134,1337.43,1189,373346,41,17,24,false
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Max.java,2.0.0-M3,48,224,6,0,3,112,50,18.67,224,96,37.33,9272,5134,1545.33,1189,266336,45,18,10,false
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Min.java,2.0.0-M3,48,224,6,0,3,112,50,18.67,224,96,37.33,9272,5134,1545.33,1189,266336,45,18,10,false
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Mod.java,2.0.0-M3,37,180,6,0,3,90,39,15.00,180,74,30.00,9272,5134,1545.33,1189,214020,45,18,11,false
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Multiply.java,2.0.0-M3,37,180,6,0,3,90,39,15.00,180,74,30.00,9272,5134,1545.33,1189,214020,45,18,10,false
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/NotEqualExpression.java,2.0.0-M3,37,178,6,0,3,89,39,14.83,178,73,29.67,9272,5134,1545.33,1189,211642,45,18,6,false
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/NotExpression.java,2.0.0-M3,49,232,7,0,4,116,49,16.57,232,94,33.14,9362,5134,1337.43,1189,275848,41,17,14,false
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Null.java,2.0.0-M3,37,210,7,0,4,105,47,15.00,210,90,30.00,9362,5134,1337.43,1189,249690,41,17,3,false
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/NullIf.java,2.0.0-M3,91,103,1,0,1,103,103,103.00,103,103,103.00,7,7,7.00,300,30900,57,19,0,false
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/OrExpression.java,2.0.0-M3,54,250,7,0,4,125,53,17.86,250,102,35.71,9362,5134,1337.43,1189,297250,41,17,16,false
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Param.java,2.0.0-M3,58,328,8,0,5,164,74,20.50,328,143,41.00,9423,5134,1177.88,1189,389992,53,24,15,false
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Parameter.java,2.0.0-M3,36,172,8,0,5,86,36,10.75,172,68,21.50,9359,5134,1169.88,1189,204508,54,24,2,false
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Path.java,2.0.0-M3,72,287,13,0,7,162,41,12.46,287,78,22.08,9519,5134,732.23,1189,341243,56,22,6,true
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/QueryExpressions.java,2.0.0-M3,138,489,22,0,7,276,63,12.55,489,129,22.23,9752,5134,443.27,1189,581421,67,31,29,true
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Resolver.java,2.0.0-M3,55,252,7,0,3,126,51,18.00,252,99,36.00,9282,5134,1326.00,1189,299628,62,28,6,false
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/SimpleCase.java,2.0.0-M3,100,127,3,0,2,127,91,42.33,127,91,42.33,147,70,49.00,300,38100,31,12,0,false
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Size.java,2.0.0-M3,43,206,6,0,3,103,46,17.17,206,88,34.33,9272,5134,1545.33,1189,244934,45,18,10,false
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Sqrt.java,2.0.0-M3,39,184,6,0,3,92,40,15.33,184,76,30.67,9272,5134,1545.33,1189,218776,45,18,7,false
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/StartsWithExpression.java,2.0.0-M3,38,176,6,0,3,88,38,14.67,176,72,29.33,9272,5134,1545.33,1189,209264,45,18,8,false
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/StringContains.java,2.0.0-M3,54,282,6,0,3,141,64,23.50,282,122,47.00,9272,5134,1545.33,1189,335298,45,18,8,false
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/StringLength.java,2.0.0-M3,57,298,7,0,4,149,66,21.29,298,127,42.57,9362,5134,1337.43,1189,354322,41,17,16,false
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/SubQ.java,2.0.0-M3,64,320,12,0,6,171,69,14.25,320,132,26.67,9509,5134,792.42,1189,380480,58,24,9,true
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Subquery.java,2.0.0-M3,45,190,12,0,6,103,37,8.58,190,70,15.83,9641,5134,803.42,1189,225910,59,24,2,true
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Substring.java,2.0.0-M3,62,316,9,0,4,158,66,17.56,316,128,35.11,9364,5134,1040.44,1189,375724,45,21,18,false
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Subtract.java,2.0.0-M3,37,180,6,0,3,90,39,15.00,180,74,30.00,9272,5134,1545.33,1189,214020,45,18,10,false
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Sum.java,2.0.0-M3,58,266,6,0,3,133,62,22.17,266,117,44.33,9272,5134,1545.33,1189,316274,45,18,17,false
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/This.java,2.0.0-M3,37,210,7,0,4,105,47,15.00,210,90,30.00,9362,5134,1337.43,1189,249690,41,17,4,false
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/ToLowerCase.java,2.0.0-M3,49,266,7,0,4,133,57,19.00,266,110,38.00,9362,5134,1337.43,1189,316274,41,17,9,false
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/ToUpperCase.java,2.0.0-M3,50,264,7,0,4,132,57,18.86,264,110,37.71,9362,5134,1337.43,1189,313896,41,17,9,false
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Trim.java,2.0.0-M3,70,358,7,0,4,179,83,25.57,358,156,51.14,9362,5134,1337.43,1189,425662,41,17,20,false
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Type.java,2.0.0-M3,53,63,1,0,1,63,63,63.00,63,63,63.00,21,21,21.00,262,16506,67,22,0,false
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/TypeLit.java,2.0.0-M3,61,72,1,0,1,72,72,72.00,72,72,72.00,21,21,21.00,262,18864,67,22,0,false
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/UnaryMathVal.java,2.0.0-M3,59,310,7,0,4,155,68,22.14,310,132,44.29,9362,5134,1337.43,1189,368590,41,17,15,false
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/UnboundVariable.java,2.0.0-M3,59,322,8,0,4,161,74,20.13,322,143,40.25,9412,5134,1176.50,1189,382858,37,15,8,false
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Val.java,2.0.0-M3,123,549,16,0,7,291,110,18.19,549,212,34.31,10022,5134,626.38,1189,652761,57,23,41,true
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/ValExpression.java,2.0.0-M3,52,240,7,0,4,120,51,17.14,240,98,34.29,9362,5134,1337.43,1189,285360,41,17,21,false
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Value.java,2.0.0-M3,79,313,15,0,7,169,55,11.27,313,107,20.87,9564,5134,637.60,1189,372157,60,25,8,true
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/ValuePath.java,2.0.0-M3,49,244,7,0,4,122,52,17.43,244,100,34.86,9362,5134,1337.43,1189,290116,41,17,9,false
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/WhenCondition.java,2.0.0-M3,43,49,1,0,1,49,49,49.00,49,49,49.00,7,7,7.00,300,14700,57,19,0,false
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/WhenScalar.java,2.0.0-M3,43,49,1,0,1,49,49,49.00,49,49,49.00,7,7,7.00,300,14700,57,19,0,false
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/WildcardMatch.java,2.0.0-M3,60,312,6,0,3,156,72,26.00,312,136,52.00,9272,5134,1545.33,1189,370968,45,18,13,false
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/jpql/JPQLExpressionBuilder.java,2.0.0-M3,1994,8581,93,0,8,4683,1676,50.35,8581,3116,92.27,10940,5134,117.63,1189,10202809,81,37,599,true
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/jpql/JPQLParser.java,2.0.0-M3,74,335,9,0,4,170,77,18.89,335,146,37.22,9775,5134,1086.11,1189,398315,58,27,16,false
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/jpql/SimpleNode.java,2.0.0-M3,32,144,6,0,3,72,31,12.00,144,58,24.00,9272,5134,1545.33,1189,171216,45,18,4,false
openjpa-kernel/src/main/java/org/apache/openjpa/meta/AbstractCFMetaDataFactory.java,2.0.0-M3,813,3553,31,0,6,1785,775,57.58,3553,1515,114.61,10576,5134,341.16,1189,4224517,75,34,269,true
openjpa-kernel/src/main/java/org/apache/openjpa/meta/AbstractMetaDataDefaults.java,2.0.0-M3,364,1987,24,0,7,1003,339,41.79,1987,650,82.79,10204,5134,425.17,1189,2362543,79,42,100,true
openjpa-kernel/src/main/java/org/apache/openjpa/meta/AbstractMetaDataFactory.java,2.0.0-M3,100,484,10,0,5,242,110,24.20,484,216,48.40,9402,5134,940.20,1189,575476,47,21,20,false
openjpa-kernel/src/main/java/org/apache/openjpa/meta/AccessCode.java,2.0.0-M3,235,298,6,0,2,279,187,46.50,298,187,49.67,81,25,13.50,172,51256,128,64,0,false
openjpa-kernel/src/main/java/org/apache/openjpa/meta/ClassMetaData.java,2.0.0-M3,2529,11093,80,1,8,5998,2199,74.98,11093,4283,138.66,11224,5134,140.30,1189,13189577,98,46,689,false
openjpa-kernel/src/main/java/org/apache/openjpa/meta/DelegatingMetaDataFactory.java,2.0.0-M3,118,525,9,0,6,270,117,30.00,525,230,58.33,9309,5134,1034.33,1189,624225,54,24,31,false
openjpa-kernel/src/main/java/org/apache/openjpa/meta/Extensions.java,2.0.0-M3,404,1844,9,0,3,922,460,102.44,1844,897,204.89,9622,5134,1069.11,1189,2192516,40,18,129,false
